domain|urls|paths|subdomains|proto
badoo.com|http://badoo.com/;http://www.badoo.com/|/||HTTPS;HTTP
brazilcupid.com|http://brazilcupid.com/;http://www.brazilcupid.com/|/||HTTPS;HTTP
fortunecity.com|http://business.fortunecity.com/|/||HTTPS;HTTP
yahoo.com|http://br.encontros.yahoo.com|||HTTPS;HTTP
bbwcupid.com|http://www.bbwcupid.com/;http://bbwcupid.com/|/||HTTPS;HTTP
bikerplanet.com|http://bikerplanet.com/;http://www.bikerplanet.com/|/||HTTPS;HTTP
vivavisos.com.ar|http://busco-hombre.vivavisos.com.ar/;http://busco-mujer.vivavisos.com.ar/;http://busco-mujer.uol.vivavisos.com.ar/;http://busco-hombre.uol.vivavisos.com.ar/|/||HTTPS;HTTP
blackscene.com|http://www.blackscene.com/;http://blackscene.com/|/||HTTPS;HTTP
birthcontrol.com|http://birthcontrol.com/;http://www.birthcontrol.com/|/||HTTPS;HTTP
be2.com.br|http://www.be2.com.br/;http://be2.com.br/|/||HTTPS;HTTP
catholicmates.com|http://www.catholicmates.com/;http://catholicmates.com/|/||HTTPS;HTTP
bigchurch.com|http://bigchurch.com/;http://www.bigchurch.com/|/||HTTPS;HTTP
bsm-party.de|http://www.bsm-party.de/;http://bsm-party.de/|/||HTTPS;HTTP
ayubmed.edu.pk|http://www.ayubmed.edu.pk/;http://ayubmed.edu.pk/|/||HTTPS;HTTP
ariest.com|http://www.ariest.com/;http://ariest.com/|/||HTTP
atfirstsight.net|http://atfirstsight.net/;http://www.atfirstsight.net/|/||HTTP
1000amigos.com|http://1000amigos.com/;http://www.1000amigos.com/|/||HTTP
vivavisos.com|http://busco-mujer.uol.vivavisos.com/;http://busco-hombre.uol.vivavisos.com/;http://busco-hombre.vivavisos.com/;http://busco-mujer.vivavisos.com/|/||HTTP
belle-rencontre.info|http://belle-rencontre.info/;http://www.belle-rencontre.info/|/||HTTPS;HTTP
batifolage.com|http://www.batifolage.com/;http://batifolage.com/|/||HTTPS;HTTP
beautyabroad.com|http://beautyabroad.com/;http://www.beautyabroad.com/|/||HTTP
camelya.com|http://camelya.com/|/||HTTP
bellezzarussa.com|http://bellezzarussa.com/;http://www.bellezzarussa.com/|/||HTTPS;HTTP
bike-fever.com|http://bike-fever.com/;http://www.bike-fever.com/|/||HTTPS;HTTP
adultmaker.com|http://www.adultmaker.com/;http://adultmaker.com/|/||HTTP
best-rencontre.fr|http://www.best-rencontre.fr/;http://best-rencontre.fr/|/||HTTPS;HTTP
c-date.com.br|http://c-date.com.br/;http://www.c-date.com.br/|/||HTTPS;HTTP
blacklub.com|http://blacklub.com/;http://www.blacklub.com/|/||HTTP
behappy2day.com|http://behappy2day.com/;http://www.behappy2day.com/|/||HTTPS;HTTP
bikerdatelink.com|http://bikerdatelink.com/;http://www.bikerdatelink.com/|/||HTTPS;HTTP
bannedvids.com|http://bannedvids.com/;http://www.bannedvids.com/|/||HTTPS;HTTP
cat3.com|http://www.cat3.com/;http://cat3.com/|/||HTTPS;HTTP
bestsingle.com|http://www.bestsingle.com/;http://bestsingle.com/|/||HTTPS;HTTP
bananavids.com|http://bananavids.com/;http://www.bananavids.com/|/||HTTP
brunettedatelink.com|http://www.brunettedatelink.com/;http://brunettedatelink.com/|/||HTTPS;HTTP
bdsmfetish.net|http://bdsmfetish.net/;http://www.bdsmfetish.net/|/||HTTPS;HTTP
bikinibrawl.net|http://bikinibrawl.net/;http://www.bikinibrawl.net/|/||HTTP
marihemp.com|http://boards.marihemp.com/|/||HTTP
bakeat350.com|http://bakeat350.com/|/||HTTP
beautiful-love.net|http://www.beautiful-love.net/;http://beautiful-love.net/|/||HTTP
aubelia.com|http://www.aubelia.com/;http://aubelia.com/|/||HTTP
afroloving.com|http://afroloving.com/;http://www.afroloving.com/|/||HTTP
bestofmeetic.fr|http://bestofmeetic.fr/;http://www.bestofmeetic.fr/|/||HTTPS;HTTP
be2.com.ar|http://be2.com.ar/;http://www.be2.com.ar/|/||HTTPS;HTTP
azesearch.com|http://www.azesearch.com/;http://azesearch.com/|/||HTTP
boiteamale.com|http://boiteamale.com/;http://www.boiteamale.com/|/||HTTPS;HTTP
teendoc.com|http://big-swallow.teendoc.com/|/||HTTPS;HTTP
blackseabrides.com|http://www.blackseabrides.com/;http://blackseabrides.com/|/||HTTP
bonvolsursim.com|http://bonvolsursim.com/;http://www.bonvolsursim.com/|/||HTTP
britney-spears.com|http://britney-spears.com/;http://www.britney-spears.com/|/||HTTPS;HTTP
basherte.com|http://basherte.com/;http://www.basherte.com/|/||HTTPS;HTTP
bridesfromhungary.com|http://bridesfromhungary.com/;http://www.bridesfromhungary.com/|/||HTTPS;HTTP
beautifuladies.com|http://beautifuladies.com/;http://www.beautifuladies.com/|/||HTTPS;HTTP
bestrussianwoman.com|http://www.bestrussianwoman.com/;http://bestrussianwoman.com/|/||HTTPS;HTTP
beaescort.com|http://www.beaescort.com/;http://beaescort.com/|/||HTTPS;HTTP
astrolines24.com|http://www.astrolines24.com/;http://astrolines24.com/|/||HTTP
canzonisanremo.com|http://canzonisanremo.com/;http://www.canzonisanremo.com/|/||HTTPS;HTTP
billdailey.net|http://billdailey.net/;http://www.billdailey.net/|/||HTTPS;HTTP
astraction.com|http://www.astraction.com/;http://astraction.com/|/||HTTPS;HTTP
syl.com|http://campare-to-choose.syl.com/|/||HTTP
briefdating.com|http://www.briefdating.com/;http://briefdating.com/|/||HTTPS;HTTP
astrocenter.fr|http://astrocenter.fr/;http://www.astrocenter.fr/|/||HTTP
babyshambles.org|http://www.babyshambles.org/;http://babyshambles.org/|/||HTTPS;HTTP
be2.de|http://be2.de/;http://www.be2.de/|/||HTTPS;HTTP
az-rencontre.com|http://az-rencontre.com/;http://www.az-rencontre.com/|/||HTTPS;HTTP
bikerdating.co.uk|http://www.bikerdating.co.uk/;http://bikerdating.co.uk/|/||HTTPS;HTTP
bookofmatches.com|http://www.bookofmatches.com/;http://bookofmatches.com/|/||HTTPS;HTTP
catflirt.de|http://catflirt.de/;http://www.catflirt.de/|/||HTTPS;HTTP
beautiful-russian-women-dating.com|http://beautiful-russian-women-dating.com/;http://www.beautiful-russian-women-dating.com/|/||HTTP
blogi.ru|http://bduser21324.blogi.ru/|/||HTTPS;HTTP
branche-moi.com|http://branche-moi.com/;http://www.branche-moi.com/|/||HTTPS;HTTP
bildkontakte.ch|http://bildkontakte.ch/;http://www.bildkontakte.ch/|/||HTTPS;HTTP
be2.it|http://be2.it/;http://www.be2.it/|/||HTTPS;HTTP
be2.nl|http://www.be2.nl/;http://be2.nl/|/||HTTPS;HTTP
bestsingle.it|http://bestsingle.it/;http://www.bestsingle.it/|/||HTTP
blue-alessi.com|http://blue-alessi.com/;http://www.blue-alessi.com/|/||HTTP
birdz.sk|http://www.birdz.sk/;http://birdz.sk/|/||HTTP
blog-rencontres.fr|http://www.blog-rencontres.fr/;http://blog-rencontres.fr/|/||HTTPS;HTTP
beterdate.nl|http://www.beterdate.nl/;http://beterdate.nl/|/||HTTPS;HTTP
buscarpareja.biz|http://www.buscarpareja.biz/;http://buscarpareja.biz/|/||HTTPS;HTTP
beandate.com|http://www.beandate.com/;http://beandate.com/|/||HTTP
atem-union.fr|http://atem-union.fr/;http://www.atem-union.fr/|/||HTTPS;HTTP
carolinecrowther.com|http://carolinecrowther.com/;http://www.carolinecrowther.com/|/||HTTPS;HTTP
bewareofloverboys.nl|http://www.bewareofloverboys.nl/;http://bewareofloverboys.nl/|/||HTTPS;HTTP
belarus-online.com|http://belarus-online.com/;http://www.belarus-online.com/|/||HTTPS;HTTP
candyflirt.com|http://candyflirt.com/;http://www.candyflirt.com/|/||HTTPS;HTTP
be2.com|http://www.be2.com/;http://be2.com/|/||HTTPS;HTTP
best-photos.net|http://www.best-photos.net/;http://best-photos.net/|/||HTTP
capfriends.fr|http://www.capfriends.fr/;http://capfriends.fr/|/||HTTPS;HTTP
bitweenus.nl|http://bitweenus.nl/;http://www.bitweenus.nl/|/||HTTPS;HTTP
blitzdate.at|http://www.blitzdate.at/;http://blitzdate.at/|/||HTTPS;HTTP
bluebirdsdating.com|http://www.bluebirdsdating.com/;http://bluebirdsdating.com/|/||HTTPS;HTTP
be2.com.mx|http://be2.com.mx/;http://www.be2.com.mx/|/||HTTPS;HTTP
blacksandwhites.ca|http://www.blacksandwhites.ca/;http://blacksandwhites.ca/|/||HTTPS;HTTP
baerendienst.de|http://www.baerendienst.de/;http://baerendienst.de/|/||HTTP
blinkdating.com.au|http://www.blinkdating.com.au/;http://blinkdating.com.au/|/||HTTPS;HTTP
lovez.it|http://bidating.lovez.it/|/||HTTPS;HTTP
avenues.co.uk|http://avenues.co.uk/;http://www.avenues.co.uk/|/||HTTPS;HTTP
be2.fr|http://www.be2.fr/;http://be2.fr/|/||HTTPS;HTTP
be2.ch|http://www.be2.ch/;http://be2.ch/|/||HTTPS;HTTP
