domain|urls|paths|subdomains|proto
snet.gob.sv|http://atlas.snet.gob.sv/|/||HTTP
centramerica.com|http://catrachos.centramerica.com/chistes/|/chistes/||HTTP
compam.com.br|http://compam.com.br/;http://www.compam.com.br/|/||HTTPS;HTTP
khanelkhalili.com.br|http://www.khanelkhalili.com.br/;http://khanelkhalili.com.br/|/||HTTPS;HTTP
infobrasil.org|http://www.infobrasil.org/;http://infobrasil.org/|/||HTTP
uc.pt|http://nautilus.fis.uc.pt/|/||HTTPS;HTTP
festajunina.com.br|http://www.festajunina.com.br/;http://festajunina.com.br/|/||HTTPS;HTTP
abdnet.org.br|http://www.abdnet.org.br/;http://abdnet.org.br/|/||HTTPS;HTTP
hollywood.com|http://fansites.hollywood.com/|/||HTTP
culturajaponesa.com.br|http://www.culturajaponesa.com.br/;http://culturajaponesa.com.br/|/||HTTP
desastres.net|http://helid.desastres.net/|/||HTTP
wikimedia.org|http://commons.wikimedia.org/;http://upload.wikimedia.org/|/||HTTPS;HTTP
50megs.com|http://antichavez.50megs.com/chistes.htm|/chistes.htm||HTTP
alcantara.com.br|http://novosite.alcantara.com.br/|/||HTTP
chines.info|http://chines.info/;http://www.chines.info/|/||HTTPS;HTTP
icarly.com.br|http://icarly.com.br/;http://www.icarly.com.br/|/||HTTP
developers4web.com|http://chistes.developers4web.com/chistes-de-monjas|/chistes-de-monjas||HTTPS;HTTP
fourmilab.ch|http://www.fourmilab.ch/;http://fourmilab.ch/|/||HTTPS;HTTP
avape.com.br|http://avape.com.br/;http://www.avape.com.br/|/||HTTP
gsmfans.com.br|http://gsmfans.com.br/;http://www.gsmfans.com.br/|/||HTTPS;HTTP
brasilpnl.com.br|http://www.brasilpnl.com.br/;http://brasilpnl.com.br/|/||HTTPS;HTTP
ocultura.org.br|http://ocultura.org.br/;http://www.ocultura.org.br/|/||HTTPS;HTTP
doutoresdaalegria.com.br|http://www.doutoresdaalegria.com.br/;http://doutoresdaalegria.com.br/|/||HTTPS;HTTP
contaoutra.com|http://www.contaoutra.com/;http://contaoutra.com/|/||HTTP
cocadaboa.com|http://cocadaboa.com/;http://www.cocadaboa.com/|/||HTTPS;HTTP
afa.asso.fr|http://afa.asso.fr/|/||HTTPS;HTTP
estrategista.com|http://www.estrategista.com/;http://estrategista.com/|/||HTTP
brasilrepublica.com|http://brasilrepublica.com/;http://www.brasilrepublica.com/|/||HTTP
linkdobebe.com.br|http://linkdobebe.com.br/;http://www.linkdobebe.com.br/|/||HTTPS;HTTP
entretendo.com|http://entretendo.com/;http://www.entretendo.com/|/||HTTPS;HTTP
bathroomjokes.com|http://www.bathroomjokes.com/;http://bathroomjokes.com/|/||HTTPS;HTTP
omaispositivo.com.br|http://www.omaispositivo.com.br/;http://omaispositivo.com.br/|/||HTTPS;HTTP
iinet.net.au|http://iinet.net.au/~bofh/bofh/bofh3.html;http://www.iinet.net.au/~bofh/bofh/bofh3.html|/~bofh/bofh/bofh3.html||HTTPS;HTTP
aomestre.com.br|http://aomestre.com.br/;http://www.aomestre.com.br/|/||HTTPS;HTTP
0freehosting.com|http://brasilcontraapedofilia.0freehosting.com/|/||HTTP
hotwords.com|http://www.hotwords.com/;http://hotwords.com/|/||HTTPS;HTTP
asseama.com.br|http://asseama.com.br/;http://www.asseama.com.br/|/||HTTP
amores.com.co|http://www.amores.com.co/;http://amores.com.co/|/||HTTP
rcts.pt|http://web.rcts.pt/;http://eb1-assento-amarante.rcts.pt/;http://www.eb1-assento-amarante.rcts.pt/|/||HTTPS;HTTP
lucrandonarede.com|http://www.lucrandonarede.com/;http://lucrandonarede.com/|/||HTTPS;HTTP
aconteceucomigo.com|http://aconteceucomigo.com/;http://www.aconteceucomigo.com/|/||HTTP
alentejodigital.pt|http://anedotas.alentejodigital.pt/|/||HTTPS;HTTP
sapo.pt|http://mccandrade.no.sapo.pt/;http://sitedoandre.no.sapo.pt/;http://rodrigo.com.sapo.pt/;http://uranoort.no.sapo.pt/|/||HTTPS;HTTP
mundo52.com|http://mundo52.com/;http://www.mundo52.com/|/||HTTPS;HTTP
bussolanet.com.br|http://www.bussolanet.com.br/;http://bussolanet.com.br/|/||HTTP
acnebegone.com|http://acnebegone.com/;http://www.acnebegone.com/;http://www.www.acnebegone.com/|/||HTTPS;HTTP
carlahelmer.com.br|http://www.carlahelmer.com.br/;http://carlahelmer.com.br/|/||HTTPS;HTTP
dialogosuniversitarios.com.br|http://dialogosuniversitarios.com.br/;http://www.dialogosuniversitarios.com.br/|/||HTTPS;HTTP
duvida.net|http://duvida.net/;http://www.duvida.net/|/||HTTP
nosachamos.com|http://www.nosachamos.com/curiosidades/;http://nosachamos.com/curiosidades/|/curiosidades/||HTTPS;HTTP
muriloq.com|http://www.muriloq.com/;http://muriloq.com/|/||HTTP
e398mod.com|http://e398mod.com/;http://www.e398mod.com/|/||HTTPS;HTTP
muktinath.org|http://www.muktinath.org/;http://muktinath.org/|/||HTTPS;HTTP
diretoriocirurgia.com.br|http://www.diretoriocirurgia.com.br/;http://diretoriocirurgia.com.br/|/||HTTPS;HTTP
lerparaver.com|http://www.lerparaver.com/;http://lerparaver.com/|/||HTTPS;HTTP
fotoplatforma.pl|http://www.fotoplatforma.pl/;http://fotoplatforma.pl/|/||HTTPS;HTTP
blogspot.com|http://www.oviajantedotempo.blogspot.com/;http://oviajantedotempo.blogspot.com/|/||HTTPS;HTTP
usp.br|http://www.radio.usp.br/;http://radio.usp.br/|/||HTTPS;HTTP
opiniaoweb.com|http://opiniaoweb.com/;http://www.opiniaoweb.com/|/||HTTPS;HTTP
portalchapeco.com.br|http://www.portalchapeco.com.br/~jackson/curiosidades.htm;http://portalchapeco.com.br/~jackson/curiosidades.htm|/~jackson/curiosidades.htm||HTTPS;HTTP
saopaulominhacidade.com.br|http://saopaulominhacidade.com.br/;http://www.saopaulominhacidade.com.br/|/||HTTP
recicloteca.org.br|http://recicloteca.org.br/;http://www.recicloteca.org.br/|/||HTTPS;HTTP
sitemedico.com.br|http://www.sitemedico.com.br/;http://sitemedico.com.br/|/||HTTPS;HTTP
sescpr.com.br|http://sescpr.com.br/;http://www.sescpr.com.br/|/||HTTPS;HTTP
sosmataatlantica.org.br|http://sosmataatlantica.org.br/;http://www.sosmataatlantica.org.br/|/||HTTPS;HTTP
papelpop.com|http://www.papelpop.com/;http://papelpop.com/|/||HTTPS;HTTP
wellnessclub.com.br|http://www.wellnessclub.com.br/;http://wellnessclub.com.br/|/||HTTPS;HTTP
virgulinha.com.br|http://virgulinha.com.br/;http://www.virgulinha.com.br/|/||HTTPS;HTTP
webcalc.com.br|http://webcalc.com.br/;http://www.webcalc.com.br/|/||HTTPS;HTTP
webluxo.com.br|http://webluxo.com.br/;http://www.webluxo.com.br/|/||HTTPS;HTTP
psicofxp.com|http://psicofxp.com/;http://www.psicofxp.com/|/||HTTPS;HTTP
sestsenat.org.br|http://www.sestsenat.org.br/;http://sestsenat.org.br/|/||HTTP
palasathena.org.br|http://www.palasathena.org.br/;http://palasathena.org.br/|/||HTTP
sabetudo.net|http://www.sabetudo.net/;http://sabetudo.net/|/||HTTP
nologia.com|http://tec.nologia.com/|/||HTTPS;HTTP
snap.com|http://shots.snap.com/|/||HTTPS;HTTP
whatismyip.com|http://whatismyip.com/;http://www.whatismyip.com/|/||HTTPS;HTTP
webcheats.com.br|http://webcheats.com.br/;http://www.webcheats.com.br/|/||HTTPS;HTTP
verbeat.org|http://verbeat.org/;http://www.verbeat.org/|/||HTTPS;HTTP
sesisp.org.br|http://www.sesisp.org.br/;http://sesisp.org.br/|/||HTTP
vivaedeixeviver.org.br|http://www.vivaedeixeviver.org.br/;http://vivaedeixeviver.org.br/|/||HTTPS;HTTP
