domain|urls|paths|subdomains|proto
natvan.com|http://natvan.com/;http://www.natvan.com/|/||HTTPS;HTTP
geocities.com|http://br.geocities.com/croishp|/croishp||HTTPS;HTTP
jewwatch.com|http://www.jewwatch.com/;http://jewwatch.com/|/||HTTPS;HTTP
fotos.net.br|http://combatsport.fotos.net.br/|/||HTTPS;HTTP
webmais.com|http://webmais.com/files/imagens/outros/pesquisa_de_bem_estar_sexual%2520_mundial.gif;http://www.webmais.com/files/imagens/outros/pesquisa_de_bem_estar_sexual%2520_mundial.gif|/files/imagens/outros/pesquisa_de_bem_estar_sexual%2520_mundial.gif||HTTPS;HTTP
hoffman-info.com|http://hoffman-info.com/;http://www.hoffman-info.com/|/||HTTPS;HTTP
ig.com.br|http://morteclub.hpg.ig.com.br/new/facesdamorte/facesdamorte.htm;http://www.morteclub.hpg.ig.com.br/new/facesdamorte/facesdamorte.htm|/new/facesdamorte/facesdamorte.htm||HTTP
gnn.com.br|http://www.gnn.com.br/forum/showthread.php?t=1000029803;http://gnn.com.br/forum/showthread.php?t=1000029803|/forum/showthread.php?t=1000029803||HTTPS;HTTP
radioislam.net|http://radioislam.net/;http://www.radioislam.net/|/||HTTPS;HTTP
starmedia.com|http://orbita.starmedia.com/~killed|/~killed||HTTPS;HTTP
tripod.com|http://mangaman140.tripod.com/|/||HTTP
heretical.com|http://www.heretical.com/;http://heretical.com/|/||HTTPS;HTTP
resistance.com|http://www.resistance.com/;http://resistance.com/|/||HTTPS;HTTP
nizkor.org|http://www.nizkor.org/;http://nizkor.org/|/||HTTPS;HTTP
snopes.com|http://snopes.com/;http://www.snopes.com/|/||HTTPS;HTTP
pathcom.com|http://pathcom.com/;http://www.pathcom.com/|/||HTTPS;HTTP
vanguardnewsnetwork.com|http://www.vanguardnewsnetwork.com/;http://vanguardnewsnetwork.com/|/||HTTPS;HTTP
thanatos.net|http://thanatos.net/galleries/;http://www.thanatos.net/galleries/|/galleries/||HTTPS;HTTP
melvig.org|http://www.melvig.org/;http://melvig.org/|/||HTTP
8m.com|http://site88.8m.com/;http://www.site88.8m.com/|/||HTTP
