domain|urls|paths|subdomains|proto
airasia.com|http://www.airasia.com/;http://airasia.com/|/||HTTPS;HTTP
flytap.com|http://flytap.com/;http://www.flytap.com/|/||HTTPS;HTTP
flypgs.com|http://flypgs.com/alm/index.asp;http://www.flypgs.com/alm/index.asp|/alm/index.asp||HTTPS;HTTP
aeromexpress.com.mx|http://aeromexpress.com.mx/;http://www.aeromexpress.com.mx/|/||HTTPS;HTTP
armenianairways.com|http://armenianairways.com/;http://www.armenianairways.com/|/||HTTP
airport.od.ua|http://www.airport.od.ua/;http://airport.od.ua/|/||HTTP
airphils.com|http://www.airphils.com/;http://airphils.com/|/||HTTP
atlasjet.com|http://atlasjet.com/;http://www.atlasjet.com/|/||HTTPS;HTTP
bwee.com|http://bwee.com/;http://www.bwee.com/|/||HTTPS;HTTP
aeroflot.aero|http://germany.aeroflot.aero/deutsch|/deutsch||HTTPS;HTTP
bouraq.com|http://www.bouraq.com/;http://bouraq.com/|/||HTTP
asianspirit.com|http://asianspirit.com/;http://www.asianspirit.com/|/||HTTPS;HTTP
british-airways.com|http://british-airways.com/regional/brasil/;http://www.british-airways.com/regional/brasil/|/regional/brasil/||HTTPS;HTTP
buraqair.com|http://www.buraqair.com/;http://buraqair.com/|/||HTTPS;HTTP
bigskyair.com|http://www.bigskyair.com/;http://bigskyair.com/|/||HTTPS;HTTP
avior.com.ve|http://avior.com.ve/;http://www.avior.com.ve/|/||HTTP
airitaly.eu|http://airitaly.eu/;http://www.airitaly.eu/|/||HTTPS;HTTP
flyseair.com|http://www.flyseair.com/;http://flyseair.com/|/||HTTPS;HTTP
freedomair.com|http://www.freedomair.com/;http://freedomair.com/|/||HTTPS;HTTP
atran.ru|http://atran.ru/;http://www.atran.ru/|/||HTTPS;HTTP
aua.com|http://www.aua.com/;http://aua.com/|/||HTTPS;HTTP
asta-killer.com|http://www.asta-killer.com/;http://asta-killer.com/|/||HTTPS;HTTP
blueislands.com|http://www.blueislands.com/;http://blueislands.com/|/||HTTPS;HTTP
flycapeair.com|http://www.flycapeair.com/;http://flycapeair.com/|/||HTTPS;HTTP
flysama.com|http://www.flysama.com/;http://flysama.com/|/||HTTP
alpieagles.com|http://www.alpieagles.com/;http://alpieagles.com/|/||HTTPS;HTTP
garuda-indonesia.com|http://www.garuda-indonesia.com/;http://garuda-indonesia.com/|/||HTTPS;HTTP
allianceairlines.com.au|http://allianceairlines.com.au/;http://www.allianceairlines.com.au/|/||HTTP
frontierairlines.com|http://www.frontierairlines.com;http://frontierairlines.com/|;/||HTTPS;HTTP
budgetair.nl|http://www.budgetair.nl/;http://budgetair.nl/|/||HTTPS;HTTP
bangladeshonline.com|http://www.bangladeshonline.com/biman/;http://bangladeshonline.com/biman/|/biman/||HTTP
celularmp3.com|http://www.celularmp3.com/;http://celularmp3.com/|/||HTTP
flycsa.com|http://www.flycsa.com/;http://flycsa.com/|/||HTTP
blueair-web.com|http://blueair-web.com/;http://www.blueair-web.com/|/||HTTPS;HTTP
avl.aero|http://avl.aero/;http://www.avl.aero/|/||HTTPS;HTTP
americanfalcon.com.ar|http://americanfalcon.com.ar/;http://www.americanfalcon.com.ar/|/||HTTPS;HTTP
amadeus.com|http://americanairlines.am.amadeus.com|||HTTPS;HTTP
carpatair.com|http://www.carpatair.com/;http://carpatair.com/|/||HTTPS;HTTP
bimanair.com|http://bimanair.com/;http://www.bimanair.com/|/||HTTP
ufanet.ru|http://bal.ufanet.ru/;http://www.bal.ufanet.ru/|/||HTTPS;HTTP
binternet.com|http://www.binternet.com/;http://binternet.com/|/||HTTPS;HTTP
flyalbanian.com|http://flyalbanian.com/;http://www.flyalbanian.com/|/||HTTPS;HTTP
ana.co.jp|http://www.ana.co.jp/;http://ana.co.jp/|/||HTTPS;HTTP
braathens.no|http://braathens.no/;http://www.braathens.no/|/||HTTP
airliners.net|http://www.airliners.net;http://cdn-www.airliners.net|||HTTPS;HTTP
germanwings.com|http://www.germanwings.com/;http://germanwings.com/|/||HTTPS;HTTP
flyeritrea.com|http://www.flyeritrea.com/;http://flyeritrea.com/|/||HTTP
bearskinairlines.com|http://bearskinairlines.com/;http://www.bearskinairlines.com/|/||HTTPS;HTTP
flysn.de|http://www.flysn.de/;http://flysn.de/|/||HTTPS;HTTP
caymanairways.com|http://caymanairways.com/;http://www.caymanairways.com/|/||HTTPS;HTTP
hlx.com|http://book.hlx.com/en/index.shtm|/en/index.shtm||HTTPS;HTTP
chrisbrownweb.com|http://www.chrisbrownweb.com/;http://chrisbrownweb.com/|/||HTTP
blu-express.com|http://www.blu-express.com/;http://blu-express.com/|/||HTTPS;HTTP
cathaypacific.com|http://www.cathaypacific.com/;http://cathaypacific.com/|/||HTTP
denimair.nl|http://denimair.nl/;http://www.denimair.nl/|/||HTTP
airnauru.com.au|http://airnauru.com.au/;http://www.airnauru.com.au/|/||HTTPS;HTTP
chalksoceanairways.com|http://chalksoceanairways.com/;http://www.chalksoceanairways.com/|/||HTTP
flysaa.com|http://flysaa.com/;http://www.flysaa.com/|/||HTTPS;HTTP
cpv.ru|http://airport.cpv.ru/;http://www.airport.cpv.ru/|/||HTTP
bangkokair.com|http://bangkokair.com/;http://www.bangkokair.com/|/||HTTPS;HTTP
cirrus-world.de|http://cirrus-world.de/;http://www.cirrus-world.de/|/||HTTPS;HTTP
china-airlines.de|http://china-airlines.de/;http://www.china-airlines.de/|/||HTTP
cebupacificair.com|http://cebupacificair.com/;http://www.cebupacificair.com/|/||HTTPS;HTTP
belavia.by|http://belavia.by/;http://www.belavia.by/|/||HTTPS;HTTP
marisan.psc.br|http://marisan.psc.br/;http://www.marisan.psc.br/|/||HTTPS;HTTP
medcompany.com.br|http://medcompany.com.br/;http://www.medcompany.com.br/|/||HTTPS;HTTP
npdbrasil.com.br|http://www.npdbrasil.com.br/;http://npdbrasil.com.br/|/||HTTPS;HTTP
tpi.com.br|http://malaga.tpi.com.br/|/||HTTPS;HTTP
wordpress.com|http://olheparaoteto.wordpress.com/|/||HTTPS;HTTP
portalsaogeraldo.com.br|http://portalsaogeraldo.com.br/;http://www.portalsaogeraldo.com.br/|/||HTTPS;HTTP
proairaviacao.com.br|http://proairaviacao.com.br/;http://www.www.proairaviacao.com.br/;http://www.proairaviacao.com.br/|/||HTTPS;HTTP
educacional.com.br|http://omeninomaluquinho.educacional.com.br/|/||HTTPS;HTTP
gol.com.br|http://gol.com.br/;http://www.gol.com.br/|/||HTTPS;HTTP
enfoque.com.br|http://quotes.enfoque.com.br/|/||HTTPS;HTTP
icarros.com.br|http://images.icarros.com.br/|/||HTTPS;HTTP
ufla.br|http://prpg.ufla.br/;http://www.prpg.ufla.br/|/||HTTP
singaporeair.com.br|http://www.singaporeair.com.br/;http://singaporeair.com.br/;http://www.www.singaporeair.com.br/|/||HTTP
uncyc.org|http://images.uncyc.org/|/||HTTPS;HTTP
kenmoreair.com|http://kenmoreair.com/index.php;http://www.kenmoreair.com/index.php|/index.php||HTTPS;HTTP
gia.gm|http://www.gia.gm/;http://gia.gm/|/||HTTPS;HTTP
maroomba.com.au|http://www.maroomba.com.au/;http://maroomba.com.au/|/||HTTPS;HTTP
hellas-jet.com|http://hellas-jet.com/;http://www.hellas-jet.com/|/||HTTPS;HTTP
helijet.com|http://helijet.com/;http://www.helijet.com/|/||HTTPS;HTTP
pmr.com.br|http://pmr.com.br/;http://www.pmr.com.br/|/||HTTP
usairways.com|http://images.usairways.com;http://usairways.com/;http://www.usairways.com/|;/||HTTPS;HTTP
liatairline.com|http://www.liatairline.com/;http://liatairline.com/|/||HTTP
islesofscillyhelicopter.com|http://www.islesofscillyhelicopter.com/;http://islesofscillyhelicopter.com/|/||HTTP
kdair.com|http://kdair.com/;http://www.kdair.com/|/||HTTPS;HTTP
oconnor-airlines.com.au|http://www.oconnor-airlines.com.au/;http://oconnor-airlines.com.au/|/||HTTPS;HTTP
newair.com|http://newair.com|||HTTPS;HTTP
p4brasil.com.br|http://www.p4brasil.com.br/;http://p4brasil.com.br/|/||HTTPS;HTTP
passaredo.com.br|http://passaredo.com.br/;http://www.passaredo.com.br/;http://www.www.passaredo.com.br/|/||HTTPS;HTTP
phuketairlines.com|http://phuketairlines.com/;http://www.phuketairlines.com/|/||HTTPS;HTTP
orca-air.com|http://www.orca-air.com/;http://orca-air.com/|/||HTTPS;HTTP
qantas.com.au|http://qantas.com.au/;http://www.qantas.com.au/|/||HTTP
mat.com.mk|http://www.mat.com.mk/;http://mat.com.mk/|/||HTTP
precisionairtz.com|http://www.precisionairtz.com/;http://precisionairtz.com/|/||HTTPS;HTTP
procorpoplastica.com.br|http://procorpoplastica.com.br/;http://www.procorpoplastica.com.br/|/||HTTPS;HTTP
nwa.com|http://nwa.com/;http://www.nwa.com/|/||HTTPS;HTTP
jetstar.com|http://jetstar.com;http://www.jetstar.com/|;/||HTTPS;HTTP
pantanal-airlines.com.br|http://www.www.pantanal-airlines.com.br/;http://www.pantanal-airlines.com.br/;http://pantanal-airlines.com.br/|/||HTTPS;HTTP
miat.com|http://www.miat.com/;http://miat.com/|/||HTTPS;HTTP
jat.com|http://jat.com/;http://www.jat.com/|/||HTTPS;HTTP
usa3000.com|http://reservations.usa3000.com/|/||HTTP
lavion.com|http://lavion.com/;http://www.lavion.com/|/||HTTP
s7.ru|http://www.s7.ru/;http://s7.ru/|/||HTTPS;HTTP
reviverde.org.br|http://reviverde.org.br/;http://www.reviverde.org.br/|/||HTTPS;HTTP
mexicana.com|http://www.mexicana.com/;http://mexicana.com/|/||HTTPS;HTTP
midwestairlines.com|http://midwestairlines.com/;http://www.midwestairlines.com|;/||HTTP
photobucket.com|http://s232.photobucket.com/|/||HTTP
